icao_code,iata_code,name,latitude,longitude
MDBH, BRX, MARIA MONTEZ INTERNATIONAL,18.251,-71.12
MDBL, N/A, N/A,0.0,0.0
MDBM, N/A, N/A,0.0,0.0
MDCO, N/A, N/A,0.0,0.0
MDCR, N/A, CABO ROJO,17.929,-71.645
MDCS, N/A, N/A,0.0,0.0
MDCZ, N/A, CONSTANZA,18.908,-70.72
MDDJ, N/A, N/A,0.0,0.0
MDEP, N/A, N/A,0.0,0.0
MDER, N/A, N/A,0.0,0.0
MDES, N/A, N/A,0.0,0.0
MDEV, N/A, N/A,0.0,0.0
MDGM, N/A, N/A,0.0,0.0
MDHE, HEX, HERRERA INTERNATIONAL,18.471,-69.969
MDHN, N/A, N/A,0.0,0.0
MDIA, N/A, N/A,0.0,0.0
MDIQ, N/A, N/A,0.0,0.0
MDJI, N/A, N/A,0.0,0.0
MDJS, N/A, N/A,0.0,0.0
MDLC, N/A, N/A,0.0,0.0
MDLI, N/A, N/A,0.0,0.0
MDLL, N/A, N/A,0.0,0.0
MDLM, N/A, N/A,0.0,0.0
MDLR, LRM, LA ROMANA INTERNATIONAL,18.452,-68.912
MDLS, N/A, N/A,0.0,0.0
MDMA, N/A, N/A,0.0,0.0
MDMB, N/A, N/A,0.0,0.0
MDMC, N/A, N/A,0.0,0.0
MDPC, PUJ, PUNTA CANA INTERNATIONAL,18.567,-68.363
MDPM, N/A, N/A,0.0,0.0
MDPO, N/A, N/A,0.0,0.0
MDPP, POP, GREGORIO LUPERON INTERNATIONAL,19.757,-70.57
MDPV, N/A, N/A,0.0,0.0
MDSA, N/A, N/A,0.0,0.0
MDSB, N/A, N/A,0.0,0.0
MDSD, SDQ, LAS AMERICAS INTERNATIONAL,18.429,-69.669
MDSI, N/A, SAN ISIDRO AB,18.504,-69.762
MDSJ, N/A, N/A,0.0,0.0
MDSM, N/A, N/A,0.0,0.0
MDSO, N/A, N/A,0.0,0.0
MDST, STI, CIBAO INTERNATIONAL,19.409,-70.616
MDTD, N/A, N/A,0.0,0.0
MDVA, N/A, N/A,0.0,0.0
MDVV, N/A, N/A,0.0,0.0
MDWO, N/A, N/A,0.0,0.0
MGBN, N/A, BANANERA,15.473,-88.837
MGCB, CBV, COBAN,15.469,-90.407
MGCR, N/A, N/A,0.0,0.0
MGCT, N/A, N/A,0.0,0.0
MGES, N/A, N/A,0.0,0.0
MGFL, FRS, N/A,0.0,0.0
MGGT, GUA, LA AURORA,14.583,-90.528
MGHT, N/A, N/A,0.0,0.0
MGLL, N/A, N/A,0.0,0.0
MGML, N/A, N/A,0.0,0.0
MGMM, N/A, N/A,0.0,0.0
MGPB, N/A, PUERTO BARRIOS,15.731,-88.584
MGPP, N/A, POPTUN,16.326,-89.417
MGQC, N/A, N/A,0.0,0.0
MGQZ, N/A, QUEZALTENANGO,14.865,-91.502
MGRT, N/A, RETALHULEU,14.521,-91.697
MGSJ, N/A, SAN JOSE,13.936,-90.836
MGSM, N/A, N/A,0.0,0.0
MHAM, N/A, N/A,0.0,0.0
MHCA, N/A, N/A,0.0,0.0
MHCG, N/A, N/A,0.0,0.0
MHCH, N/A, N/A,0.0,0.0
MHCT, N/A, N/A,0.0,0.0
MHIC, N/A, ISLAS DEL CISNE,17.407,-83.933
MHJU, N/A, N/A,0.0,0.0
MHLC, LCE, GOLOSON INTERNATIONAL,15.742,-86.853
MHLE, N/A, N/A,0.0,0.0
MHLM, SAP, LA MESA INTERNATIONAL,15.452,-87.923
MHMA, N/A, N/A,0.0,0.0
MHNJ, GJA, GUANAJA,16.445,-85.906
MHNV, N/A, N/A,0.0,0.0
MHOA, N/A, N/A,0.0,0.0
MHPA, N/A, N/A,0.0,0.0
MHPE, N/A, N/A,0.0,0.0
MHPL, PEU, PUERTO LEMPIRA,15.261,-83.781
MHPU, N/A, N/A,0.0,0.0
MHRO, RTB, ROATAN,16.317,-86.522
MHRU, N/A, N/A,0.0,0.0
MHSR, N/A, N/A,0.0,0.0
MHSZ, N/A, N/A,0.0,0.0
MHTE, TEA, TELA,15.776,-87.476
MHTG, TGU, TONCONTIN INTERNATIONAL,14.061,-87.217
MHTJ, N/A, TRUJILLO,15.927,-85.938
MHUT, UII, N/A,0.0,0.0
MKBS, OCJ, BOSCOBEL,18.404,-76.969
MKJK, N/A, N/A,0.0,0.0
MKJP, KIN, NORMAN MANLEY INTERNATIONAL,17.936,-76.787
MKJS, MBJ, SANGSTER INTERNATIONAL,18.504,-77.913
MKKJ, POT, KEN JONES,18.199,-76.534
MKNG, NEG, N/A,0.0,0.0
MKTP, KTP, TINSON PEN,17.988,-76.824
MMAA, ACA, GENERAL JUAN N ALVAREZ INTERNATIONAL,16.757,-99.753
MMAN, NTR, DEL NORTE INTERNATIONAL,25.866,-100.237
MMAS, AGU, JESUS TERAN INTERNATIONAL,21.705,-102.318
MMBT, HUX, BAHIAS DE HUATULCO INTERNATIONAL,15.775,-96.261
MMCA, N/A, N/A,0.0,0.0
MMCB, CVJ, CUERNAVACA,18.835,-99.262
MMCC, N/A, CIUDAD ACUNA INTERNATIONAL,29.332,-100.981
MMCE, CME, CIUDAD DEL CARMEN INTERNATIONAL,18.654,-91.799
MMCG, N/A, NUEVO CASAS GRANDES,30.397,-107.875
MMCH, N/A, CHILPANCINGO,17.574,-99.514
MMCL, CUL, CULIACAN INTERNATIONAL,24.764,-107.474
MMCM, CTM, CHETUMAL INTERNATIONAL,18.504,-88.327
MMCN, CEN, CIUDAD OBREGON INTERNATIONAL,27.392,-109.833
MMCP, CPE, INGENIERO ALBERTO ACUNA ONGAY INTERNATIONAL,19.817,-90.5
MMCS, CJS, ABRAHAM GONZALEZ INTERNATIONAL,31.636,-106.429
MMCU, CUU, GENERAL R FIERRO VILLALOBOS INTERNATIONAL,28.703,-105.964
MMCV, CVM, CIUDAD VICTORIA,23.704,-98.956
MMCY, N/A, CELAYA,20.546,-100.886
MMCZ, CZM, COZUMEL INTERNATIONAL,20.522,-86.926
MMDM, MMC, CIUDAD MANTE,22.74,-99.018
MMDO, DGO, DURANGO INTERNATIONAL,24.124,-104.528
MMEP, TPQ, TEPIC,21.419,-104.843
MMES, ESE, GENERAL ALBERTO L SALINAS C INTERNATIONAL,31.795,-116.602
MMGL, GDL, DON MIGUEL Y HIDALGO INTERNATIONAL,20.522,-103.311
MMGM, GYM, GENERAL JOSE MARIA YANEZ INTERNATIONAL,27.969,-110.925
MMHC, TCN, TEHUACAN,18.497,-97.42
MMHO, HMO, GENERAL IGNACIO P GARCIA INTERNATIONAL,29.096,-111.048
MMIA, CLQ, COLIMA,19.277,-103.577
MMIM, ISJ, ISLA MUJERES,21.245,-86.74
MMIO, SLW, PLAN DE GUADALUPE INTERNATIONAL,25.549,-100.929
MMIT, N/A, IXTEPEC,16.449,-95.094
MMJA, N/A, LENCERO,19.475,-96.797
MMLC, LZC, LAZARO CARDENAS,18.002,-102.22
MMLM, LMM, VALLE DEL FUERTE INTERNATIONAL,25.685,-109.081
MMLO, BJX, DE GUANAJUATO INTERNATIONAL,20.993,-101.481
MMLP, LAP, GENERAL MANUEL MARQUEZ DE LEON INTERNATIONAL,24.072,-110.362
MMLT, LTO, LORETO INTERNATIONAL,25.989,-111.348
MMMA, MAM, GENERAL SERVANDO CANALES INTERNATIONAL,25.77,-97.525
MMMD, MID, LICENCIADO MANUEL CRECENCIO REJON INTERNATIONAL,20.937,-89.657
MMML, MXL, GENERAL RODOLFO SANCHEZ TABOADA INTERNATIONAL,32.631,-115.241
MMMM, MLM, GENERAL FRANCISCO J MUJICA,19.85,-101.025
MMMT, MTT, MINATITLAN,18.103,-94.581
MMMV, LOV, MONCLOVA INTERNATIONAL,26.956,-101.47
MMMX, MEX, LICENCIADO BENITO JUAREZ INTERNATIONAL,19.436,-99.072
MMMY, MTY, GENERAL MARIANO ESCOBEDO INTERNATIONAL,25.778,-100.107
MMMZ, MZT, GENERAL RAFAEL BUELNA INTERNATIONAL,23.161,-106.266
MMNG, NOG, NOGALES INTERNATIONAL,31.226,-110.976
MMNL, NLD, QUETZALCOATL INTERNATIONAL,27.444,-99.57
MMNU, N/A, N/A,0.0,0.0
MMOX, OAX, XOXOCOTLAN INTERNATIONAL,17.0,-96.726
MMPA, PAZ, TAJIN,20.603,-97.461
MMPB, PBC, HERMANOS SERDAN INTERNATIONAL,19.158,-98.371
MMPC, PCA, INGENIERO JUAN GUILLERMO VILLASANA,20.077,-98.782
MMPE, PPE, PUNTA PENASCO,31.352,-113.526
MMPG, PDS, PIEDRAS NEGRAS INTERNATIONAL,28.627,-100.535
MMPN, UPN, LICENCIADO Y GEN IGNACIO LOPEZ RAYON,19.397,-102.039
MMPR, PVR, LICENCIADO GUSTAVO DIAZ ORDAZ INTERNATIONAL,20.68,-105.254
MMPS, PXM, PUERTO ESCONDIDO,15.877,-97.089
MMQT, QRO, INGENIERO F ESPINOZA GUTIERREZ INTERNATIONAL,20.624,-100.369
MMRX, REX, GENERAL LUCIO BLANCO INTERNATIONAL,26.009,-98.228
MMSD, SJD, LOS CABOS INTERNATIONAL,23.152,-109.721
MMSF, N/A, SAN FELIPE,30.93,-114.809
MMSM, N/A, N/A,0.0,0.0
MMSP, SLP, PONCIANO ARRIAGA INTERNATIONAL,22.254,-100.931
MMTA, TXA, TLAXCALA,19.536,-98.173
MMTB, N/A, N/A,0.0,0.0
MMTC, TRC, TORREON INTERNATIONAL,25.568,-103.411
MMTG, TGZ, FRANCISCO SARABIA,16.769,-93.341
MMTJ, TIJ, GENERAL ABELARDO L RODRIGUEZ INTERNATIONAL,32.541,-116.97
MMTM, TAM, GENERAL FRANCISCO JAVIER MINA INTERNATIONAL,22.296,-97.866
MMTN, TSL, TAMUIN,22.038,-98.806
MMTO, TLC, LICENCIADO ADOLFO LOPEZ MATEOS INTERNATIONAL,19.337,-99.566
MMTP, TAP, TAPACHULA INTERNATIONAL,14.794,-92.37
MMTQ, N/A, N/A,0.0,0.0
MMTX, N/A, ZAPOTILTIC,19.598,-103.372
MMUN, CUN, CANCUN INTERNATIONAL,21.036,-86.877
MMVA, VSA, C P A CARLOS ROVIROSA INTERNATIONAL,17.997,-92.817
MMVR, VER, GENERAL HERIBERTO JARA INTERNATIONAL,19.145,-96.187
MMZC, ZCL, GENERAL LEOBARDO C RUIZ INTERNATIONAL,22.897,-102.687
MMZH, ZIH, IXTAPA ZIHUATANEJO INTERNATIONAL,17.601,-101.46
MMZM, ZMM, ZAMORA,20.045,-102.276
MMZO, ZLO, PLAYA DE ORO INTERNATIONAL,19.145,-104.559
MMZP, N/A, ZAPOPAN,20.756,-103.465
MNBL, BEF, BLUEFIELDS,11.989,-83.774
MNBR, N/A, LOS BRASILES,12.189,-86.354
MNBZ, N/A, N/A,0.0,0.0
MNCH, N/A, N/A,0.0,0.0
MNCI, N/A, N/A,0.0,0.0
MNLN, N/A, FANOR URROZ,12.428,-86.902
MNMG, MGA, MANAGUA INTERNATIONAL,12.141,-86.168
MNPC, PUZ, PUERTO CABEZAS,14.047,-83.387
MNSC, N/A, N/A,0.0,0.0
MNSI, SIU, N/A,0.0,0.0
MPBO, BOC, BOCAS DEL TORO,9.341,-82.251
MPCF, N/A, N/A,0.0,0.0
MPCH, CHX, CAP MANUEL NINO INTERNATIONAL,9.459,-82.517
MPDA, DAV, ENRIQUE MALEK INTERNATIONAL,8.391,-82.435
MPHO, HOW, HOWARD AFB,8.914,-79.599
MPJE, N/A, JAQUE,7.517,-78.157
MPLP, N/A, CAP RAMON XATRUCH,8.407,-78.142
MPMG, PAC, MARCOS A GELABERT INTERNATIONAL,8.973,-79.556
MPNU, N/A, N/A,0.0,0.0
MPOA, N/A, N/A,0.0,0.0
MPSA, N/A, RUBEN CANTU,8.086,-80.945
MPTO, PTY, TOCUMEN INTERNATIONAL,9.071,-79.383
MPVR, N/A, N/A,0.0,0.0
MPWN, N/A, N/A,0.0,0.0
MRAD, N/A, N/A,0.0,0.0
MRAJ, N/A, N/A,0.0,0.0
MRAM, N/A, N/A,0.0,0.0
MRAR, N/A, N/A,0.0,0.0
MRAT, N/A, N/A,0.0,0.0
MRBA, N/A, BUENOS AIRES,9.167,-83.332
MRBB, N/A, N/A,0.0,0.0
MRBC, N/A, BARRA DEL COLORADO,10.769,-83.586
MRBM, N/A, N/A,0.0,0.0
MRBN, N/A, N/A,0.0,0.0
MRBO, N/A, N/A,0.0,0.0
MRBP, N/A, N/A,0.0,0.0
MRBT, N/A, N/A,0.0,0.0
MRCA, N/A, N/A,0.0,0.0
MRCC, OTR, COTO 47,8.601,-82.97
MRCD, N/A, N/A,0.0,0.0
MRCE, N/A, N/A,0.0,0.0
MRCH, N/A, N/A,0.0,0.0
MRCI, N/A, N/A,0.0,0.0
MRCR, N/A, N/A,0.0,0.0
MRCV, N/A, CABO VELAS,10.356,-85.853
MRCZ, N/A, N/A,0.0,0.0
MRDD, N/A, N/A,0.0,0.0
MRDK, N/A, N/A,0.0,0.0
MRDO, N/A, N/A,0.0,0.0
MREA, N/A, N/A,0.0,0.0
MREC, N/A, EL CARMEN,10.202,-83.472
MRER, N/A, N/A,0.0,0.0
MRET, N/A, N/A,0.0,0.0
MRFD, N/A, N/A,0.0,0.0
MRFI, N/A, NUEVO PALMAR SUR,8.916,-83.507
MRFL, N/A, N/A,0.0,0.0
MRFP, N/A, N/A,0.0,0.0
MRFS, N/A, FINCA 63,8.652,-83.065
MRGA, N/A, N/A,0.0,0.0
MRGF, GLF, GOLFITO,8.654,-83.182
MRGP, N/A, GUAPILES,10.217,-83.795
MRGT, N/A, N/A,0.0,0.0
MRGU, N/A, N/A,0.0,0.0
MRHG, N/A, N/A,0.0,0.0
MRHJ, N/A, N/A,0.0,0.0
MRHO, N/A, N/A,0.0,0.0
MRHP, N/A, N/A,0.0,0.0
MRHS, N/A, N/A,0.0,0.0
MRIP, N/A, N/A,0.0,0.0
MRLA, N/A, N/A,0.0,0.0
MRLB, LIR, DANIEL ODUBER QUIROS INTERNATIONAL,10.593,-85.544
MRLC, N/A, LOS CHILES,11.035,-84.706
MRLE, N/A, N/A,0.0,0.0
MRLF, N/A, N/A,0.0,0.0
MRLG, N/A, N/A,0.0,0.0
MRLI, N/A, N/A,0.0,0.0
MRLL, N/A, N/A,0.0,0.0
MRLM, LIO, LIMON INTERNATIONAL,9.958,-83.022
MRLP, LSP, N/A,0.0,0.0
MRLR, N/A, N/A,0.0,0.0
MRLT, N/A, N/A,0.0,0.0
MRLU, N/A, N/A,0.0,0.0
MRLV, N/A, N/A,0.0,0.0
MRLY, N/A, N/A,0.0,0.0
MRLZ, N/A, N/A,0.0,0.0
MRMA, N/A, N/A,0.0,0.0
MRMC, N/A, N/A,0.0,0.0
MRMJ, N/A, N/A,0.0,0.0
MRML, N/A, N/A,0.0,0.0
MRMR, N/A, N/A,0.0,0.0
MRNC, N/A, N/A,0.0,0.0
MRNJ, N/A, N/A,0.0,0.0
MRNS, NOB, NOSARA,9.976,-85.653
MROC, SJO, JUAN SANTAMARIA INTERNATIONAL,9.994,-84.209
MRPA, N/A, N/A,0.0,0.0
MRPB, N/A, N/A,0.0,0.0
MRPC, N/A, N/A,0.0,0.0
MRPD, N/A, PANDORA,9.732,-82.983
MRPE, N/A, N/A,0.0,0.0
MRPI, N/A, N/A,0.0,0.0
MRPJ, N/A, N/A,0.0,0.0
MRPL, N/A, N/A,0.0,0.0
MRPM, PMZ, PALMAR SUR,8.951,-83.468
MRPN, N/A, N/A,0.0,0.0
MRPP, N/A, N/A,0.0,0.0
MRPR, N/A, N/A,0.0,0.0
MRPS, N/A, N/A,0.0,0.0
MRPV, N/A, TOBIAS BOLANOS INTERNATIONAL,9.957,-84.142
MRQP, XQP, QUEPOS MANAGUA,9.443,-84.13
MRRF, N/A, N/A,0.0,0.0
MRRM, N/A, N/A,0.0,0.0
MRRN, N/A, N/A,0.0,0.0
MRRX, N/A, N/A,0.0,0.0
MRSA, N/A, N/A,0.0,0.0
MRSB, N/A, N/A,0.0,0.0
MRSC, N/A, N/A,0.0,0.0
MRSG, N/A, SANTA CLARA DE GUAPILES,10.288,-83.714
MRSH, N/A, N/A,0.0,0.0
MRSI, N/A, N/A,0.0,0.0
MRSL, N/A, N/A,0.0,0.0
MRSN, N/A, N/A,0.0,0.0
MRSO, N/A, N/A,0.0,0.0
MRSP, N/A, N/A,0.0,0.0
MRSR, N/A, N/A,0.0,0.0
MRSS, N/A, N/A,0.0,0.0
MRST, N/A, N/A,0.0,0.0
MRSV, N/A, SAN VITO DE JAVA,8.826,-82.959
MRSX, N/A, N/A,0.0,0.0
MRTA, N/A, N/A,0.0,0.0
MRTB, N/A, N/A,0.0,0.0
MRTG, N/A, N/A,0.0,0.0
MRTM, N/A, N/A,0.0,0.0
MRTR, N/A, N/A,0.0,0.0
MRZP, N/A, N/A,0.0,0.0
MSAC, N/A, N/A,0.0,0.0
MSLP, SAL, EL SALVADOR INTERNATIONAL,13.441,-89.056
MSSS, N/A, ILOPANGO INTERNATIONAL,13.7,-89.12
MTCA, N/A, N/A,0.0,0.0
MTCH, CAP, CAP HAITIEN,19.732,-72.195
MTJA, N/A, N/A,0.0,0.0
MTJE, N/A, N/A,0.0,0.0
MTPP, PAP, PORT AU PRINCE INTERNATIONAL,18.58,-72.293
MTPX, N/A, N/A,0.0,0.0
MUAG, N/A, N/A,0.0,0.0
MUAT, N/A, N/A,0.0,0.0
MUBA, BCA, GUSTAVO RIZO,20.366,-74.506
MUBE, N/A, N/A,0.0,0.0
MUBI, N/A, N/A,0.0,0.0
MUBO, N/A, N/A,0.0,0.0
MUBY, BYM, CARLOS MANUEL DE CESPEDES,20.396,-76.621
MUCA, AVI, MAXIMO GOMEZ,22.027,-78.789
MUCB, N/A, CAIBARIEN,22.506,-79.47
MUCC, N/A, JARDINES DEL RAY,22.461,-78.329
MUCD, N/A, N/A,0.0,0.0
MUCF, CFG, JAIME GONZALEZ,22.15,-80.414
MUCL, CYO, VILO ACUNA,21.616,-81.546
MUCM, CMW, IGNACIO AGRAMONTE INTERNATIONAL,21.42,-77.847
MUCO, ONX, N/A,0.0,0.0
MUCS, N/A, N/A,0.0,0.0
MUCU, SCU, ANTONIO MACEO INTERNATIONAL,19.97,-75.836
MUCV, N/A, N/A,0.0,0.0
MUCY, N/A, N/A,0.0,0.0
MUFC, N/A, N/A,0.0,0.0
MUFL, N/A, FLORIDA,21.5,-78.203
MUGM, N/A, GUANTANAMO BAY NS,19.906,-75.207
MUGN, N/A, N/A,0.0,0.0
MUGT, GAO, MARIANA GRAJALES,20.085,-75.158
MUHA, HAV, JOSE MARTI INTERNATIONAL,22.989,-82.409
MUHG, HOG, FRANK PAIS,20.786,-76.315
MUIS, N/A, N/A,0.0,0.0
MUIV, N/A, N/A,0.0,0.0
MUJA, N/A, N/A,0.0,0.0
MULM, LCL, LA COLOMA,22.336,-83.642
MUMA, N/A, N/A,0.0,0.0
MUMG, N/A, MANAGUA,22.97,-82.275
MUMH, N/A, N/A,0.0,0.0
MUMJ, N/A, N/A,0.0,0.0
MUML, N/A, MARIEL,23.007,-82.767
MUMO, MOA, ORESTES ACOSTA,20.654,-74.922
MUMT, N/A, N/A,0.0,0.0
MUMZ, MZO, SIERRA MAESTRA,20.288,-77.089
MUNA, N/A, N/A,0.0,0.0
MUNC, N/A, NICARO,20.689,-75.531
MUNG, GER, RAFAEL PEREZ,21.835,-82.784
MUNU, N/A, N/A,0.0,0.0
MUPA, N/A, N/A,0.0,0.0
MUPB, N/A, PLAYA BARACOA,23.033,-82.579
MUPL, N/A, N/A,0.0,0.0
MUPM, N/A, N/A,0.0,0.0
MUPR, N/A, PINAR DEL RIO,22.421,-83.678
MUPS, N/A, N/A,0.0,0.0
MUPT, N/A, N/A,0.0,0.0
MUSA, N/A, SAN ANTONIO DE LOS BANOS,22.871,-82.509
MUSC, SNU, ABEL SANTAMARIA,22.492,-79.944
MUSF, N/A, N/A,0.0,0.0
MUSG, N/A, N/A,0.0,0.0
MUSJ, N/A, SAN JULIAN,22.095,-84.152
MUSL, N/A, ROBERTO YAGUERO,21.509,-77.017
MUSN, N/A, SIGUANEA,21.642,-82.955
MUSR, N/A, N/A,0.0,0.0
MUSS, N/A, SANCTI SPIRITUS,21.971,-79.442
MUTD, N/A, ALBERTO DELGADO,21.788,-79.997
MUTI, N/A, N/A,0.0,0.0
MUVA, N/A, N/A,0.0,0.0
MUVR, VRA, JUAN GUALBERTO GOMEZ INTERNATIONAL,23.034,-81.435
MUVT, VTU, HERMANOS AMEIJEIRAS,20.988,-76.936
MWCB, CYB, GERRARD SMITH INTERNATIONAL,19.687,-79.883
MWCG, GCM, N/A,0.0,0.0
MWCL, LYB, N/A,0.0,0.0
MWCR, GCM, OWEN ROBERTS INTERNATIONAL,19.293,-81.357
MYAB, N/A, CLARENCE A BAIN,24.288,-77.684
MYAF, ASD, ANDROS TOWN,24.698,-77.796
MYAG, N/A, N/A,0.0,0.0
MYAK, N/A, CONGO TOWN,24.159,-77.59
MYAM, MHH, MARSH HARBOUR,26.511,-77.083
MYAN, SAQ, SAN ANDROS,25.054,-78.049
MYAO, N/A, N/A,0.0,0.0
MYAP, AXP, SPRING POINT,22.442,-73.971
MYAS, N/A, SANDY POINT,26.004,-77.395
MYAT, TCB, TREASURE CAY,26.745,-77.391
MYAW, WKR, N/A,0.0,0.0
MYBC, CCZ, CHUB CAY,25.417,-77.881
MYBG, N/A, GREAT HARBOUR CAY,25.738,-77.84
MYBO, N/A, N/A,0.0,0.0
MYBS, BIM, SOUTH BIMINI,25.7,-79.264
MYBT, N/A, N/A,0.0,0.0
MYBW, N/A, N/A,0.0,0.0
MYBX, N/A, N/A,0.0,0.0
MYCA, N/A, ARTHURS TOWN,24.629,-75.674
MYCB, N/A, NEW BIGHT,24.315,-75.454
MYCH, N/A, N/A,0.0,0.0
MYCI, N/A, COLONEL HILL,22.746,-74.182
MYCP, N/A, N/A,0.0,0.0
MYCS, N/A, N/A,0.0,0.0
MYCX, N/A, N/A,0.0,0.0
MYEC, N/A, N/A,0.0,0.0
MYEF, GGT, EXUMA INTERNATIONAL,23.563,-75.878
MYEG, GGT, N/A,0.0,0.0
MYEH, ELH, NORTH ELEUTHERA,25.476,-76.681
MYEL, N/A, N/A,0.0,0.0
MYEM, GHB, GOVERNORS HARBOUR,25.284,-76.331
MYEN, N/A, NORMANS CAY,24.594,-76.832
MYER, RSD, ROCK SOUND,24.892,-76.178
MYES, N/A, STANIEL CAY,24.169,-76.439
MYEY, N/A, N/A,0.0,0.0
MYGD, N/A, N/A,0.0,0.0
MYGF, FPO, GRAND BAHAMA INTERNATIONAL,26.559,-78.695
MYGM, N/A, N/A,0.0,0.0
MYGW, WTD, WEST END,26.686,-78.978
MYIG, IGA, MATTHEW TOWN,20.975,-73.667
MYLD, LGI, DEADMANS CAY,23.179,-75.093
MYLR, N/A, N/A,0.0,0.0
MYLS, SML, STELLA MARIS,23.583,-75.269
MYMM, MYG, MAYAGUANA,22.379,-73.013
MYNN, NAS, NASSAU INTERNATIONAL,25.039,-77.466
MYRD, N/A, DUNCAN TOWN,22.182,-75.729
MYRP, N/A, N/A,0.0,0.0
MYSM, ZSA, SAN SALVADOR,24.063,-74.524
MZBZ, BZE, PHILIP S W GOLDSON INTERNATIONAL,17.539,-88.308
MZSO, N/A, N/A,0.0,0.0
NCAI, AIT, AITUTAKI,-18.825,-159.774
NCAT, AIU, N/A,0.0,0.0
NCGO, N/A, N/A,0.0,0.0
NCMN, N/A, N/A,0.0,0.0
NCMR, N/A, N/A,0.0,0.0
NCMX, N/A, N/A,0.0,0.0
NCPY, PYE, N/A,0.0,0.0
NCRG, RAR, RAROTONGA INTERNATIONAL,-21.203,-159.806
NCRK, N/A, N/A,0.0,0.0
NCS, N/A, N/A,0.0,0.0
NFBC, N/A, N/A,0.0,0.0
NFBG, N/A, N/A,0.0,0.0
NFCI, ICI, N/A,0.0,0.0
NFCN, N/A, N/A,0.0,0.0
NFCS, CST, N/A,0.0,0.0
NFFA, N/A, N/A,0.0,0.0
NFFN, NAN, NADI INTERNATIONAL,-17.754,177.443
NFFO, PTF, N/A,0.0,0.0
NFFR, N/A, N/A,0.0,0.0
NFHO, N/A, N/A,0.0,0.0
NFKD, N/A, N/A,0.0,0.0
NFMA, MNF, N/A,0.0,0.0
NFMO, MFJ, N/A,0.0,0.0
NFNA, SUV, NAUSORI INTERNATIONAL,-18.043,178.559
NFNB, N/A, N/A,0.0,0.0
NFND, N/A, N/A,0.0,0.0
NFNG, N/A, N/A,0.0,0.0
NFNH, N/A, N/A,0.0,0.0
NFNK, LKB, N/A,0.0,0.0
NFNL, LMG, LABASA,-16.467,179.34
NFNM, N/A, N/A,0.0,0.0
NFNO, N/A, N/A,0.0,0.0
NFNR, RTA, N/A,0.0,0.0
NFNS, SVU, N/A,0.0,0.0
NFNU, N/A, N/A,0.0,0.0
NFNV, N/A, N/A,0.0,0.0
NFNW, N/A, N/A,0.0,0.0
NFOF, N/A, N/A,0.0,0.0
NFOL, N/A, N/A,0.0,0.0
NFSU, SUV, N/A,0.0,0.0
NFTE, EUA, N/A,0.0,0.0
NFTF, TBU, FUA AMOTU INTERNATIONAL,-21.241,-175.15
NFTL, HPA, HAAPAI,-19.777,-174.341
NFTN, N/A, N/A,0.0,0.0
NFTO, NFO, N/A,0.0,0.0
NFTP, NTT, N/A,0.0,0.0
NFTR, N/A, N/A,0.0,0.0
NFTV, VAV, VAVAU INTERNATIONAL,-18.585,-173.963
NFUL, N/A, N/A,0.0,0.0
NFVB, N/A, N/A,0.0,0.0
NFVL, N/A, N/A,0.0,0.0
NGAB, ABF, N/A,0.0,0.0
NGBR, BEZ, N/A,0.0,0.0
NGFO, N/A, N/A,0.0,0.0
NGFU, FUN, FUNAFUTI INTERNATIONAL AIRPORT,-8.517,179.217
NGMA, MNK, N/A,0.0,0.0
NGMK, MZK, N/A,0.0,0.0
NGMN, MTK, N/A,0.0,0.0
NGNU, NIG, N/A,0.0,0.0
NGON, OOT, N/A,0.0,0.0
NGTA, TRW, BONRIKI INTERNATIONAL,1.381,173.147
NGTB, AEA, N/A,0.0,0.0
NGTE, TBF, TABITEUEA NORTH,-1.224,174.776
NGTM, TMN, N/A,0.0,0.0
NGTO, NON, N/A,0.0,0.0
NGTR, AIS, N/A,0.0,0.0
NGTS, TSU, N/A,0.0,0.0
NGTU, BBG, N/A,0.0,0.0
NGUK, N/A, N/A,0.0,0.0
NIUE, HUE, NIUE INTERNATIONAL,-19.08,-169.926
NLWF, FUT, N/A,0.0,0.0
NLWW, WLS, HIHIFO,-13.238,-176.199
NSAP, APW, N/A,0.0,0.0
NSAU, N/A, N/A,0.0,0.0
NSFA, APW, FALEOLO INTERNATIONAL,-13.83,-172.008
NSFI, N/A, N/A,0.0,0.0
NSMA, MXS, N/A,0.0,0.0
NSTU, PPG, PAGO PAGO INTERNATIONAL,-14.331,-170.71
NTAR, RUR, RURUTU,-22.434,-151.361
NTAT, TUB, TUBUAI,-23.365,-149.524
NTGA, AAA, ANAA,-17.353,-145.51
NTGB, N/A, FANGATAU,-15.82,-140.887
NTGC, TIH, TIKEHAU,-15.119,-148.231
NTGD, APK, N/A,0.0,0.0
NTGE, REA, REAO,-18.466,-136.439
NTGF, FAV, FAKARAVA,-16.054,-145.657
NTGH, N/A, N/A,0.0,0.0
NTGI, XMH, MANIHI,-14.437,-146.07
NTGJ, GMR, TOTEGEGIE,-23.08,-134.89
NTGK, KKR, KAUKURA,-15.663,-146.885
NTGM, MKP, MAKEMO,-16.585,-143.657
NTGN, NAU, NAPUKA,-14.177,-141.267
NTGO, TKV, N/A,0.0,0.0
NTGP, PKP, PUKA PUKA,-14.809,-138.813
NTGQ, PUK, N/A,0.0,0.0
